transaction_id,user_id,transaction_date,transaction_time,transaction_type,transaction_category,amount,currency,transaction_status,payment_method,age_group,country,city,subscription_plan,fraud_flag,transaction_fee,revenue_generated,cashback_amount
TXN007573,USR99397,6/12/2023,10:19:57,Top-up,Food & Dining,598.57,GBP,Successful,Bank Transfer,25-34,United Kingdom,London,Standard,0,8.98,7.18,0
TXN009085,USR14551,6/12/2023,7:50:04,Top-up,Entertainment,1958.76,GBP,Successful,Apple Pay,25-34,United Kingdom,,Standard,0,29.38,23.5,0
TXN010078,USR35704,6/12/2023,11:47:01,Transfer,Shopping,4984.83,GBP,Successful,Card,18-24,United Kingdom,Liverpool,Standard,0,74.77,59.82,0
TXN013995,USR66840,6/12/2023,7:29:55,Purchase,Food & Dining,603.22,GBP,Successful,Card,25-34,United Kingdom,Glasgow,Metal,0,1.21,0.97,9.05
TXN012510,USR67423,6/12/2023,9:41:05,Transfer,Shopping,2030.94,USD,Successful,Google Pay,35-44,United States,Los Angeles,Standard,0,30.46,24.37,0
TXN009594,USR83553,6/12/2023,8:54:42,Purchase,Healthcare,642.17,GBP,Successful,Card,35-44,United Kingdom,Liverpool,Plus,0,6.42,5.14,3.21
TXN009545,USR30341,6/12/2023,12:12:52,Transfer,Shopping,4418.19,EUR,Reversed,Card,35-44,Netherlands,Amsterdam,Standard,0,66.27,53.02,0
TXN001726,USR38204,6/12/2023,5:45:37,Purchase,Travel,313.99,GBP,Successful,Card,35-44,United Kingdom,Birmingham,Standard,0,4.71,3.77,0
TXN001484,USR99780,6/12/2023,1:56:15,Purchase,Healthcare,711.74,GBP,Successful,Direct Debit,35-44,United Kingdom,,Premium,0,3.56,2.85,7.12
TXN001345,USR26591,6/12/2023,19:20:32,Transfer,Healthcare,2320.4,GBP,Successful,Bank Transfer,25-34,United Kingdom,Bristol,Standard,0,34.81,27.85,0
TXN004428,USR84012,6/12/2023,8:01:57,Refund,Utilities,26.61,EUR,Successful,Card,25-34,Germany,Hamburg,Premium,0,0.13,0.1,0.27
TXN004738,USR90939,6/12/2023,9:03:54,Purchase,Food & Dining,80.94,GBP,Successful,Card,45-54,United Kingdom,Manchester,Standard,0,1.21,0.97,0
TXN002114,USR45822,6/12/2023,17:04:02,Transfer,Transfer,4860.37,GBP,Reversed,Google Pay,35-44,United Kingdom,London,Metal,0,9.72,7.78,0
TXN014667,USR31468,6/12/2023,18:20:13,Transfer,Food & Dining,7429.67,GBP,Reversed,Card,45-54,United Kingdom,Liverpool,Premium,0,37.15,29.72,
TXN013578,USR48721,6/12/2023,18:49:45,Purchase,Shopping,812.46,GBP,Successful,Card,25-34,United Kingdom,Birmingham,Premium,0,4.06,3.25,8.12
TXN005739,USR22393,6/13/2023,20:39:34,Purchase,Healthcare,752.5,GBP,Successful,Apple Pay,35-44,United Kingdom,Glasgow,Standard,0,11.29,9.03,0
TXN012034,USR18993,6/13/2023,0:05:20,Transfer,Food & Dining,2770.98,GBP,Successful,Card,45-54,United Kingdom,Leeds,Plus,0,27.71,22.17,13.85
TXN006406,USR73714,6/13/2023,8:18:13,Withdrawal,Shopping,633.18,EUR,Successful,Bank Transfer,25-34,Germany,Hamburg,Standard,0,9.5,7.6,0
TXN002674,USR33242,6/13/2023,13:03:19,Top-up,Food & Dining,360.28,EUR,Successful,Card,25-34,Spain,Madrid,Standard,0,5.4,4.32,0
TXN012243,USR36406,6/13/2023,10:07:53,Top-up,Transfer,1520.09,EUR,Successful,,45-54,France,Paris,Standard,0,22.8,18.24,0
TXN004970,USR77135,6/13/2023,19:28:15,Transfer,Entertainment,3396.11,GBP,Successful,Card,25-34,United Kingdom,Bristol,Premium,0,16.98,13.58,33.96
TXN005376,USR35150,6/13/2023,11:21:54,Top-up,Transfer,394.8,GBP,Successful,Google Pay,25-34,United Kingdom,Leeds,Standard,0,5.92,4.74,0
TXN003051,USR43847,6/13/2023,19:34:30,Purchase,Shopping,195.77,GBP,Failed,Card,55+,United Kingdom,Liverpool,Standard,0,2.94,2.35,0
TXN002632,USR89450,6/13/2023,19:11:35,Top-up,Travel,2076.64,EUR,Successful,Card,18-24,France,Paris,Plus,0,20.77,16.62,10.38
TXN005760,USR72411,6/13/2023,18:35:35,Purchase,Utilities,747.13,GBP,Successful,Card,18-24,United Kingdom,Leeds,Plus,0,7.47,5.98,3.74
TXN000036,USR31783,6/13/2023,22:22:37,Top-up,Healthcare,987.78,EUR,Successful,Card,18-24,Spain,Barcelona,Plus,0,9.88,7.9,4.94
TXN002839,USR86765,6/13/2023,8:03:41,Transfer,Travel,2589.33,GBP,Successful,Card,25-34,United Kingdom,Bristol,Plus,0,25.89,20.71,12.95
TXN009047,USR17736,6/13/2023,23:28:10,Transfer,Other,1505.25,USD,Failed,Card,25-34,United States,Chicago,Plus,0,15.05,12.04,0
TXN010238,USR77965,6/13/2023,7:08:39,Refund,Entertainment,380.76,EUR,Successful,Direct Debit,45-54,Italy,Naples,Plus,0,3.81,3.05,1.9
TXN000122,USR26274,6/13/2023,8:11:46,Top-up,Entertainment,1090.87,GBP,Successful,Apple Pay,25-34,United Kingdom,Birmingham,Standard,0,16.36,13.09,0
TXN013152,USR87151,6/13/2023,22:30:27,Purchase,Travel,214.17,GBP,Successful,Bank Transfer,18-24,United Kingdom,London,Standard,0,3.21,2.57,0
TXN000412,USR33224,6/13/2023,16:49:35,Withdrawal,Shopping,345.38,EUR,Successful,Apple Pay,45-54,Spain,Madrid,Standard,0,5.18,4.14,0
TXN006717,USR27521,6/13/2023,1:47:30,Transfer,Food & Dining,1311.56,EUR,Successful,Google Pay,25-34,Spain,Madrid,Standard,0,19.67,15.74,0
TXN000647,USR25260,6/13/2023,0:02:15,Top-up,Food & Dining,1534.9,GBP,Reversed,Bank Transfer,35-44,United Kingdom,Manchester,Premium,0,7.67,6.14,0
TXN002030,USR35340,6/13/2023,21:01:04,Purchase,Food & Dining,611.98,EUR,Successful,Card,45-54,Spain,Barcelona,Standard,0,9.18,7.34,0
TXN010913,USR28184,6/13/2023,18:35:24,Purchase,Healthcare,421.81,GBP,Successful,Bank Transfer,18-24,United Kingdom,Leeds,Standard,0,6.33,5.06,0
TXN000343,USR89144,6/13/2023,14:25:33,Purchase,Food & Dining,175.67,GBP,Successful,Bank Transfer,18-24,United Kingdom,Bristol,Standard,0,2.64,2.11,0
TXN005538,USR98698,6/13/2023,13:23:41,Purchase,Shopping,27.8,GBP,Successful,Card,55+,United Kingdom,Manchester,Premium,0,0.14,0.11,0.28
TXN003789,USR73000,6/13/2023,18:34:02,Transfer,Shopping,815.37,GBP,Successful,Google Pay,18-24,United Kingdom,Bristol,Standard,0,12.23,9.78,0
TXN014426,USR61932,6/13/2023,13:18:17,Transfer,Transfer,3349.26,EUR,Successful,Card,25-34,Germany,,Plus,0,33.49,26.79,16.75
TXN007600,USR92564,6/14/2023,9:50:21,Transfer,Entertainment,865.06,EUR,Successful,Google Pay,55+,France,Marseille,Standard,0,12.98,10.38,0
TXN014747,USR49017,6/14/2023,15:26:29,Purchase,Shopping,597.64,GBP,Successful,Bank Transfer,35-44,United Kingdom,Liverpool,Standard,0,8.96,7.17,0
TXN013168,USR89269,6/14/2023,17:39:36,Transfer,Shopping,2291.22,GBP,Successful,Card,55+,United Kingdom,Manchester,Standard,0,34.37,27.5,0
TXN004221,USR69293,6/14/2023,12:58:31,Top-up,Healthcare,710.6,GBP,Successful,Apple Pay,45-54,United Kingdom,Glasgow,Plus,0,7.11,5.69,3.55
TXN005905,USR63110,6/14/2023,16:25:28,Purchase,Shopping,340.53,EUR,Successful,Card,35-44,France,Marseille,Premium,0,1.7,1.36,3.41
TXN002668,USR54347,6/14/2023,13:30:46,Transfer,Shopping,2565.46,USD,Successful,Card,25-34,United States,New York,Plus,0,25.65,20.52,12.83
TXN006970,USR25551,6/14/2023,2:05:50,Top-up,Travel,82.03,GBP,Successful,Bank Transfer,18-24,United Kingdom,Manchester,Standard,0,1.23,0.98,0
TXN011098,USR45739,6/14/2023,14:00:17,Refund,Travel,333.96,GBP,Successful,Card,25-34,United Kingdom,Birmingham,Standard,0,5.01,4.01,0
TXN004153,USR96554,6/14/2023,7:07:59,Transfer,Shopping,7681.34,GBP,Successful,Card,45-54,United Kingdom,London,Metal,0,15.36,12.29,115.22
TXN010778,USR94178,6/14/2023,11:47:29,Purchase,Utilities,588,EUR,Successful,Card,25-34,France,Paris,Standard,0,8.82,7.06,0
TXN009135,USR56482,6/14/2023,16:51:48,Purchase,Shopping,387.49,EUR,Successful,Card,25-34,Italy,Florence,Standard,0,5.81,4.65,0
TXN013454,USR24890,6/14/2023,14:22:19,Purchase,Shopping,556.96,EUR,Failed,Card,35-44,Italy,Milan,Standard,0,8.35,6.68,0
TXN008038,USR12727,6/14/2023,8:05:22,Purchase,Other,372.28,GBP,Successful,Bank Transfer,18-24,United Kingdom,Edinburgh,Standard,0,5.58,4.46,0
TXN000516,USR77552,6/14/2023,9:29:05,Purchase,Entertainment,460.02,USD,Successful,Card,35-44,United States,Chicago,Premium,0,2.3,1.84,4.6
TXN011978,USR39065,6/14/2023,7:28:43,Withdrawal,Food & Dining,482.83,EUR,Successful,Card,25-34,Germany,Hamburg,Standard,0,7.24,5.79,0
TXN000139,USR49749,6/14/2023,16:53:00,Purchase,Food & Dining,365.54,EUR,Successful,Google Pay,25-34,France,Lyon,Plus,0,3.66,2.93,1.83
TXN006061,USR43954,6/14/2023,15:20:39,Transfer,Entertainment,1617.51,GBP,Successful,Card,55+,United Kingdom,Leeds,Standard,0,24.26,19.41,0
TXN008013,USR86489,6/14/2023,17:56:00,Purchase,Food & Dining,112.35,EUR,Successful,Apple Pay,25-34,Italy,Naples,Standard,0,1.69,1.35,0
TXN008373,USR58487,6/14/2023,18:47:05,Purchase,Travel,898.67,GBP,Successful,Card,35-44,United Kingdom,Birmingham,Premium,0,4.49,3.59,8.99
TXN014525,USR96655,6/14/2023,5:12:53,Transfer,Entertainment,3795.87,EUR,Reversed,Bank Transfer,45-54,Spain,Seville,Standard,0,56.94,45.55,0
TXN011968,USR41034,6/14/2023,11:56:56,Top-up,Healthcare,1912.77,EUR,Successful,Card,25-34,France,Bordeaux,Plus,0,19.13,15.3,9.56
TXN012880,USR53050,6/14/2023,6:36:40,Top-up,Food & Dining,1928.94,GBP,Successful,Google Pay,18-24,United Kingdom,Leeds,Standard,0,28.93,23.14,0
TXN002306,USR15485,6/14/2023,21:56:18,Refund,Other,415.07,GBP,Successful,Card,18-24,United Kingdom,Liverpool,Standard,0,6.23,4.98,0
TXN007192,USR62781,6/14/2023,20:29:16,Top-up,Entertainment,728.94,EUR,Successful,Direct Debit,18-24,Germany,Frankfurt,Standard,0,10.93,8.74,0
TXN002515,USR23224,6/14/2023,8:05:11,Purchase,Shopping,111.33,EUR,Successful,Apple Pay,35-44,Italy,Rome,Standard,0,1.67,1.34,0
TXN001539,USR77051,6/14/2023,14:28:37,Purchase,Shopping,281.32,GBP,Failed,Apple Pay,35-44,United Kingdom,London,Standard,0,4.22,3.38,
TXN003307,USR92913,6/15/2023,11:10:45,Purchase,Healthcare,659.73,EUR,Successful,Bank Transfer,25-34,Spain,Seville,Plus,0,6.6,5.28,3.3
TXN004333,USR42266,6/15/2023,20:54:54,Refund,Travel,15.08,USD,Reversed,Card,35-44,United States,New York,Standard,0,0.23,0.18,0
TXN004226,USR43084,6/15/2023,20:13:20,Top-up,Other,1579.85,EUR,Successful,Bank Transfer,45-54,France,Lyon,Standard,0,23.7,18.96,0
TXN013968,USR54347,6/15/2023,11:38:02,Purchase,Utilities,411.17,USD,Successful,Bank Transfer,25-34,United States,New York,Plus,0,4.11,3.29,2.06
TXN008175,USR41359,6/15/2023,8:44:42,Purchase,Healthcare,757.64,GBP,Successful,Google Pay,35-44,United Kingdom,Birmingham,Plus,0,7.58,6.06,3.79
TXN004268,USR85407,6/15/2023,11:48:05,Purchase,Healthcare,919.09,GBP,Successful,,18-24,United Kingdom,Leeds,Metal,0,1.84,1.47,13.79
TXN013827,USR41223,6/15/2023,2:23:50,Purchase,Utilities,161.48,EUR,Successful,Bank Transfer,25-34,France,Lyon,Standard,0,2.42,1.94,0
TXN009087,USR91085,6/15/2023,23:18:11,Transfer,Transfer,3857.92,GBP,Successful,Bank Transfer,55+,United Kingdom,Edinburgh,Standard,0,57.87,46.3,0
TXN001291,USR94656,6/15/2023,8:06:30,Top-up,Food & Dining,649.13,GBP,Successful,Card,55+,United Kingdom,Birmingham,Premium,1,3.25,2.6,6.49
TXN006972,USR10402,6/15/2023,9:52:19,Purchase,Travel,1070.35,EUR,Successful,Apple Pay,,France,Paris,Premium,0,5.35,4.28,10.7
TXN010156,USR84963,6/15/2023,8:08:15,Purchase,Entertainment,360.02,GBP,Successful,Bank Transfer,25-34,United Kingdom,Glasgow,Standard,0,5.4,4.32,0
TXN014033,USR48253,6/15/2023,20:36:27,Purchase,Travel,980.28,EUR,Successful,Bank Transfer,25-34,Germany,Hamburg,Premium,0,4.9,3.92,9.8
TXN002431,USR39451,6/15/2023,18:56:37,Purchase,Shopping,716.29,GBP,Successful,Card,55+,United Kingdom,London,Plus,0,7.16,5.73,3.58
TXN004840,USR63378,6/15/2023,5:52:43,Withdrawal,Transfer,756.75,GBP,Successful,Card,55+,United Kingdom,Bristol,Standard,0,11.35,9.08,0
TXN010823,USR82955,6/15/2023,21:37:12,Purchase,Travel,712.83,GBP,Successful,Bank Transfer,25-34,United Kingdom,Edinburgh,Standard,0,10.69,8.55,0
TXN012289,USR41223,6/15/2023,17:48:00,Transfer,Healthcare,2699.4,EUR,Failed,Bank Transfer,25-34,France,Lyon,Standard,0,40.49,32.39,
TXN009216,USR13847,6/15/2023,23:18:43,Top-up,Entertainment,1983.81,GBP,Successful,Card,25-34,United Kingdom,,Plus,0,19.84,15.87,9.92
TXN011303,USR26555,6/15/2023,13:59:39,Refund,Entertainment,556.47,GBP,Successful,Card,25-34,United Kingdom,Edinburgh,Premium,0,2.78,2.22,5.56
TXN007907,USR74972,6/15/2023,11:41:29,Refund,Food & Dining,496.71,GBP,Successful,Card,35-44,United Kingdom,Liverpool,Metal,0,0.99,0.79,7.45
TXN005571,USR46630,6/16/2023,19:53:00,Purchase,Travel,1008.03,EUR,Successful,Card,18-24,France,Lyon,Premium,0,5.04,4.03,10.08
TXN007815,USR24312,6/16/2023,21:08:17,Purchase,Travel,121.29,EUR,Successful,Apple Pay,45-54,Italy,Naples,Standard,0,1.82,1.46,0
TXN007825,USR22881,6/16/2023,20:40:18,Purchase,Food & Dining,795.76,USD,Successful,Apple Pay,25-34,United States,Chicago,Standard,0,11.94,9.55,0
TXN001824,USR13578,6/16/2023,19:01:06,Purchase,Transfer,184.27,GBP,Successful,Bank Transfer,25-34,United Kingdom,Bristol,Premium,0,0.92,0.74,1.84
TXN009264,USR28040,6/16/2023,8:10:31,Purchase,Shopping,105.81,GBP,Successful,Google Pay,25-34,United Kingdom,Liverpool,Standard,0,1.59,1.27,0
TXN002561,USR16411,6/16/2023,11:24:06,Purchase,Travel,352.44,EUR,Successful,Bank Transfer,55+,Netherlands,Rotterdam,Premium,0,1.76,1.41,3.52
TXN007959,USR62037,6/16/2023,8:01:31,Purchase,,931.23,EUR,Successful,Direct Debit,25-34,Italy,Naples,Plus,0,9.31,7.45,4.66
TXN001812,USR72781,6/16/2023,0:11:07,Top-up,Travel,516.31,USD,Successful,Apple Pay,45-54,United States,Miami,Standard,0,7.74,6.19,0
TXN000607,USR38119,6/16/2023,19:15:11,Transfer,Food & Dining,3940.62,GBP,Successful,Direct Debit,25-34,United Kingdom,Glasgow,Plus,0,39.41,31.53,19.7
TXN010117,USR44289,6/16/2023,11:24:26,Transfer,Food & Dining,210.7,USD,Successful,Bank Transfer,35-44,United States,New York,Plus,0,2.11,1.69,1.05
TXN000299,USR87125,6/16/2023,10:14:38,Purchase,Shopping,1019.07,EUR,Successful,Apple Pay,25-34,France,Bordeaux,Metal,0,2.04,1.63,15.29
TXN010962,USR17249,6/16/2023,16:34:37,Purchase,Shopping,577.36,EUR,Successful,Apple Pay,55+,France,Bordeaux,Standard,0,8.66,6.93,0
TXN002062,USR20480,6/16/2023,12:42:08,Purchase,Food & Dining,144.52,GBP,Successful,Card,25-34,United Kingdom,Leeds,Plus,0,1.45,1.16,0.72
TXN010181,USR69183,6/16/2023,15:00:31,Transfer,Shopping,4869.65,GBP,Successful,Direct Debit,35-44,United Kingdom,Glasgow,Standard,1,73.04,58.43,0
TXN013972,USR14541,6/16/2023,10:37:44,Withdrawal,Food & Dining,173.35,EUR,Successful,Card,35-44,Italy,Florence,Standard,0,2.6,2.08,0
TXN009876,USR42008,6/16/2023,13:20:13,Purchase,Entertainment,332.1,EUR,Successful,Google Pay,25-34,Netherlands,Utrecht,Standard,0,4.98,3.98,0
TXN006839,USR78354,6/16/2023,10:05:28,Purchase,Food & Dining,285.24,GBP,Successful,Card,25-34,United Kingdom,Birmingham,Standard,0,4.28,3.42,0
TXN010397,USR95638,6/16/2023,19:26:41,Purchase,Food & Dining,675.91,USD,Failed,Bank Transfer,18-24,United States,Miami,Standard,0,10.14,8.11,0
TXN012873,USR39133,6/17/2023,17:45:25,Purchase,Food & Dining,412.88,EUR,Successful,Card,25-34,Germany,Frankfurt,Metal,0,0.83,0.66,6.19
TXN000306,USR82281,6/17/2023,11:29:02,Purchase,Travel,578.55,USD,Successful,Google Pay,18-24,United States,Los Angeles,Plus,0,5.79,4.63,2.89
TXN010607,USR86955,6/17/2023,14:55:37,Purchase,Transfer,925.31,USD,Successful,Card,25-34,United States,Los Angeles,Premium,0,4.63,3.7,9.25
TXN011815,USR72026,6/17/2023,16:42:21,Purchase,Shopping,1424.08,EUR,Successful,Card,35-44,Germany,Hamburg,Metal,0,2.85,2.28,21.36
TXN013858,USR13365,6/17/2023,4:20:10,Purchase,Food & Dining,502.78,EUR,Successful,Apple Pay,35-44,Italy,Naples,Plus,0,5.03,4.02,2.51
TXN000492,USR33242,6/17/2023,16:08:00,Top-up,Food & Dining,1137.37,EUR,Successful,Direct Debit,25-34,Spain,Madrid,Standard,0,17.06,13.65,0
TXN000633,USR40865,6/17/2023,1:23:27,Purchase,Food & Dining,680.55,GBP,Successful,Apple Pay,35-44,United Kingdom,Birmingham,Standard,0,10.21,8.17,0
TXN009128,USR81511,6/17/2023,7:04:27,Top-up,Utilities,412.57,EUR,Successful,Card,45-54,France,Bordeaux,Plus,0,4.13,3.3,2.06
TXN012781,USR17184,6/17/2023,7:46:12,Purchase,Other,438.71,GBP,Successful,Bank Transfer,25-34,United Kingdom,Manchester,Plus,0,4.39,3.51,2.19
TXN000263,USR38221,6/17/2023,1:54:18,Purchase,Food & Dining,142.57,GBP,Successful,Apple Pay,55+,United Kingdom,Liverpool,Standard,0,2.14,1.71,0
TXN010946,USR96715,6/17/2023,4:39:46,Purchase,Entertainment,711.49,GBP,Successful,Bank Transfer,25-34,United Kingdom,Manchester,Standard,0,10.67,8.54,0
TXN003126,USR84393,6/17/2023,18:49:25,Purchase,Shopping,351.55,GBP,Successful,Bank Transfer,35-44,United Kingdom,Bristol,Standard,0,5.27,4.22,0
TXN012811,USR96317,6/17/2023,17:58:35,Purchase,Utilities,590.43,EUR,Successful,Direct Debit,35-44,Germany,Berlin,Standard,0,8.86,7.09,0
TXN008865,USR66267,6/17/2023,7:52:49,Refund,Shopping,489.59,EUR,Successful,Bank Transfer,35-44,France,Paris,Premium,0,2.45,1.96,4.9
TXN005763,USR73265,6/17/2023,19:05:08,Withdrawal,Shopping,130.85,USD,Successful,Bank Transfer,45-54,United States,New York,Standard,0,1.96,1.57,0
TXN002721,USR18869,6/17/2023,3:06:50,Purchase,Shopping,510.64,GBP,Successful,Apple Pay,35-44,United Kingdom,Bristol,Standard,0,7.66,6.13,0
TXN000864,USR26223,6/17/2023,9:24:25,Transfer,Food & Dining,5433.48,GBP,Successful,Card,25-34,United Kingdom,Glasgow,Plus,1,54.33,43.46,27.17
TXN000040,USR99505,6/17/2023,23:55:13,Top-up,Food & Dining,442.42,EUR,Successful,Google Pay,25-34,Germany,Frankfurt,Standard,0,6.64,5.31,0
TXN008889,USR32699,6/17/2023,20:03:29,Purchase,Shopping,500.44,EUR,Successful,Google Pay,25-34,Netherlands,Rotterdam,Plus,0,5,4,2.5
TXN014803,USR91737,6/17/2023,12:40:31,Top-up,Entertainment,1262.74,GBP,Successful,Bank Transfer,25-34,United Kingdom,Bristol,Plus,0,12.63,10.1,6.31
TXN011626,USR15478,6/18/2023,1:52:26,Top-up,Food & Dining,262.18,EUR,Successful,Card,35-44,France,Paris,Plus,0,2.62,2.1,1.31
TXN013781,USR46009,6/18/2023,7:31:13,Purchase,Shopping,423.07,GBP,Successful,Card,25-34,United Kingdom,Edinburgh,Standard,0,6.35,5.08,0
TXN003633,USR68390,6/18/2023,18:37:30,Purchase,Utilities,166.39,EUR,Reversed,Bank Transfer,45-54,Spain,Valencia,Standard,0,2.5,2,0
TXN003952,USR47247,6/18/2023,16:09:55,Withdrawal,Utilities,283.2,EUR,Successful,Card,25-34,Italy,Florence,Standard,0,4.25,3.4,0
TXN007745,USR79565,6/18/2023,8:49:49,Purchase,Food & Dining,420.46,USD,Successful,Google Pay,25-34,United States,Chicago,Standard,0,6.31,5.05,0
TXN009761,USR33513,6/18/2023,8:49:37,Transfer,Other,2284.49,GBP,Successful,Apple Pay,18-24,United Kingdom,Birmingham,Standard,0,34.27,27.42,0
TXN011319,USR10320,6/18/2023,20:27:17,Refund,Healthcare,182.97,GBP,Successful,Card,18-24,United Kingdom,Glasgow,Standard,0,2.74,2.19,0
TXN011162,USR30021,6/18/2023,18:01:40,Refund,Transfer,470.33,EUR,Successful,Bank Transfer,25-34,Germany,Munich,Standard,0,7.05,5.64,0
TXN009068,USR96489,6/18/2023,16:57:45,Transfer,Other,265.72,GBP,Failed,Bank Transfer,55+,United Kingdom,Birmingham,Plus,0,2.66,2.13,0
TXN000616,USR11469,6/18/2023,3:47:15,Transfer,Food & Dining,684.93,GBP,Successful,Card,35-44,United Kingdom,Liverpool,Standard,0,10.27,8.22,0
TXN006037,USR47226,6/18/2023,17:44:05,Purchase,Shopping,421.14,EUR,Successful,,25-34,Italy,Rome,Standard,0,6.32,5.06,0
TXN012900,USR45310,6/18/2023,9:35:41,Transfer,Food & Dining,2707.96,EUR,Successful,Apple Pay,55+,Spain,Barcelona,Standard,0,40.62,32.5,0
TXN014560,USR64387,6/18/2023,11:30:55,Purchase,Utilities,436.12,GBP,Successful,Apple Pay,25-34,United Kingdom,Manchester,Standard,0,6.54,5.23,0
TXN001876,USR46009,6/18/2023,16:57:46,Purchase,Other,86.47,GBP,Failed,Apple Pay,25-34,United Kingdom,Edinburgh,Standard,0,1.3,1.04,0
TXN011577,USR73871,6/18/2023,10:15:15,Transfer,Other,1558.52,GBP,Successful,Bank Transfer,35-44,United Kingdom,Birmingham,Premium,0,7.79,6.23,15.59
TXN008398,USR31613,6/19/2023,18:22:26,Purchase,Entertainment,343.46,GBP,Successful,Google Pay,25-34,United Kingdom,Leeds,Standard,0,5.15,4.12,0
TXN006394,USR60800,6/19/2023,17:26:57,Withdrawal,Entertainment,88.64,EUR,Successful,Bank Transfer,18-24,France,Lyon,Premium,0,0.44,0.35,0.89
TXN011097,USR28304,6/19/2023,10:02:48,Purchase,Shopping,680.97,GBP,Successful,Bank Transfer,35-44,United Kingdom,Liverpool,Plus,0,6.81,5.45,3.4
TXN002601,USR12841,6/19/2023,14:30:16,Purchase,Shopping,735.62,GBP,Successful,Card,25-34,United Kingdom,Birmingham,Standard,0,11.03,8.82,0
TXN008476,USR73459,6/19/2023,8:01:51,Purchase,Transfer,1199.09,GBP,Successful,Bank Transfer,35-44,United Kingdom,Manchester,Metal,0,2.4,1.92,17.99
TXN014171,USR97205,6/19/2023,8:20:12,Purchase,Travel,553.44,GBP,Successful,Card,55+,United Kingdom,Bristol,Premium,0,2.77,2.22,5.53
TXN008244,USR61903,6/19/2023,17:45:30,Purchase,Travel,1002.57,GBP,Successful,Card,18-24,United Kingdom,Birmingham,Premium,0,5.01,4.01,10.03
TXN002536,USR45842,6/19/2023,22:32:31,Top-up,Food & Dining,158.9,EUR,Successful,Apple Pay,25-34,France,Bordeaux,Standard,0,2.38,1.9,0
TXN009026,USR17197,6/19/2023,12:31:32,Refund,Healthcare,327.14,EUR,Successful,Card,55+,France,Bordeaux,Standard,0,4.91,3.93,0
TXN000021,USR75213,6/19/2023,20:54:42,Purchase,Food & Dining,42.68,GBP,Successful,Google Pay,25-34,United Kingdom,Glasgow,Standard,0,0.64,0.51,0
TXN014974,USR21443,6/19/2023,1:35:30,Purchase,Healthcare,149.83,USD,Successful,Google Pay,18-24,United States,New York,Standard,0,2.25,1.8,0
TXN001148,USR62645,6/19/2023,1:04:16,Transfer,Travel,1222.24,EUR,Successful,Card,55+,Spain,Madrid,Standard,1,18.33,14.66,0
TXN003949,USR66450,6/19/2023,17:19:00,Purchase,Transfer,668.65,GBP,Successful,Card,18-24,United Kingdom,London,Standard,0,10.03,8.02,0
TXN004886,USR54235,6/19/2023,7:32:23,Purchase,Other,757.9,GBP,Reversed,Apple Pay,25-34,United Kingdom,Edinburgh,Plus,0,7.58,6.06,0
TXN005851,USR12104,6/19/2023,16:24:00,Purchase,Utilities,716.29,USD,Successful,Bank Transfer,55+,United States,Miami,Premium,0,3.58,2.86,7.16
TXN002729,USR17700,6/19/2023,11:09:47,Transfer,Food & Dining,4018.33,EUR,Successful,Card,18-24,Spain,Seville,Standard,0,60.27,48.22,0
TXN007511,USR98103,6/19/2023,3:31:40,Purchase,Food & Dining,24.23,GBP,Successful,Bank Transfer,35-44,United Kingdom,Leeds,Plus,1,0.24,0.19,0.12
TXN009537,USR59508,6/19/2023,13:42:12,Purchase,Other,357.82,EUR,Successful,Card,35-44,Spain,Seville,Plus,0,3.58,2.86,1.79
TXN013779,USR26110,6/19/2023,16:02:02,Top-up,Healthcare,1414.69,GBP,Successful,Bank Transfer,25-34,United Kingdom,Edinburgh,Standard,0,21.22,16.98,0
TXN001531,USR64234,6/19/2023,11:36:37,Purchase,Shopping,325.88,EUR,Successful,Card,45-54,Italy,Rome,Standard,0,4.89,3.91,0
TXN014839,USR85313,6/19/2023,21:27:40,Purchase,Entertainment,537.47,EUR,Successful,Bank Transfer,45-54,France,Bordeaux,Plus,0,5.37,4.3,2.69
TXN000870,USR87635,6/20/2023,22:50:30,Purchase,Transfer,760.2,USD,Successful,Google Pay,25-34,United States,Los Angeles,Standard,0,11.4,9.12,0
TXN005657,USR54473,6/20/2023,10:05:47,Withdrawal,Transfer,933.22,EUR,Successful,Apple Pay,45-54,Netherlands,Amsterdam,Standard,0,14,11.2,0
TXN002895,USR18996,6/20/2023,7:39:56,Withdrawal,Food & Dining,213.18,EUR,Successful,Card,25-34,France,Lyon,Premium,0,1.07,0.86,2.13
