transaction_id,user_id,transaction_date,transaction_time,transaction_type,transaction_category,amount,currency,transaction_status,payment_method,age_group,country,city,subscription_plan,fraud_flag,transaction_fee,revenue_generated,cashback_amount,year,month,month_name,day_of_week,hour
TXN003835,USR83556,2023-04-13,18:56:11,Top-up,Entertainment,1881.01,GBP,Successful,Google Pay,45-54,United Kingdom,Manchester,Standard,0,28.22,22.58,0.0,2023,4,April,Thursday,18
TXN003485,USR64869,2023-04-13,19:38:39,Purchase,Shopping,478.05,EUR,Failed,Bank Transfer,25-34,France,Marseille,Plus,0,4.78,3.82,0.0,2023,4,April,Thursday,19
TXN014265,USR72493,2023-04-13,7:02:15,Transfer,Entertainment,3897.45,GBP,Failed,Direct Debit,25-34,United Kingdom,Edinburgh,Standard,0,58.46,46.77,0.0,2023,4,April,Thursday,7
TXN004780,USR14485,2023-04-13,7:40:17,Top-up,Other,1671.1,USD,Successful,Apple Pay,35-44,United States,Chicago,Standard,0,25.07,20.06,0.0,2023,4,April,Thursday,7
TXN006390,USR63543,2023-04-13,20:24:44,Purchase,Shopping,472.51,USD,Successful,Direct Debit,25-34,United States,Chicago,Standard,0,7.09,5.67,0.0,2023,4,April,Thursday,20
TXN008401,USR21552,2023-04-13,13:41:16,Purchase,Travel,197.95,USD,Successful,Card,18-24,United States,Unknown,Metal,0,0.4,0.32,2.97,2023,4,April,Thursday,13
TXN004805,USR91762,2023-04-13,7:48:44,Top-up,Travel,2186.81,GBP,Successful,Bank Transfer,35-44,United Kingdom,Birmingham,Plus,0,21.87,17.5,10.93,2023,4,April,Thursday,7
TXN008631,USR79541,2023-04-13,9:04:46,Withdrawal,Travel,401.42,EUR,Successful,Google Pay,25-34,France,Marseille,Standard,0,6.02,4.82,0.0,2023,4,April,Thursday,9
TXN003447,USR78919,2023-04-13,7:34:16,Top-up,Shopping,772.16,GBP,Successful,Direct Debit,25-34,United Kingdom,Birmingham,Standard,0,11.58,9.26,0.0,2023,4,April,Thursday,7
TXN014176,USR29055,2023-04-13,15:07:17,Purchase,Entertainment,513.86,GBP,Successful,Bank Transfer,55+,United Kingdom,London,Standard,0,7.71,6.17,0.0,2023,4,April,Thursday,15
TXN008055,USR90593,2023-04-14,19:43:33,Purchase,Shopping,266.46,USD,Successful,Apple Pay,25-34,United States,Chicago,Plus,0,2.66,2.13,1.33,2023,4,April,Friday,19
TXN002280,USR80463,2023-04-14,13:46:26,Purchase,Food & Dining,1383.65,GBP,Successful,Bank Transfer,18-24,United Kingdom,Glasgow,Metal,0,2.77,2.22,20.75,2023,4,April,Friday,13
TXN006063,USR71261,2023-04-14,20:04:07,Transfer,Shopping,4309.75,GBP,Successful,Bank Transfer,45-54,United Kingdom,Liverpool,Plus,0,43.1,34.48,21.55,2023,4,April,Friday,20
TXN003527,USR96489,2023-04-14,14:26:53,Purchase,Food & Dining,447.72,GBP,Successful,Card,55+,United Kingdom,Birmingham,Plus,0,4.48,3.58,2.24,2023,4,April,Friday,14
TXN010575,USR87656,2023-04-14,16:58:37,Purchase,Utilities,503.29,GBP,Reversed,Card,25-34,United Kingdom,Glasgow,Standard,0,7.55,6.04,0.0,2023,4,April,Friday,16
TXN013564,USR53439,2023-04-14,16:15:34,Purchase,Food & Dining,85.07,GBP,Failed,Bank Transfer,25-34,United Kingdom,Birmingham,Standard,0,1.28,1.02,0.0,2023,4,April,Friday,16
TXN009427,USR77350,2023-04-14,15:41:04,Purchase,Travel,732.6,EUR,Successful,Bank Transfer,18-24,Netherlands,Amsterdam,Standard,0,10.99,8.79,0.0,2023,4,April,Friday,15
TXN000757,USR28535,2023-04-14,11:50:32,Transfer,Utilities,539.42,EUR,Successful,Bank Transfer,45-54,Spain,Valencia,Plus,0,5.39,4.31,2.7,2023,4,April,Friday,11
TXN002560,USR34385,2023-04-14,16:44:57,Purchase,Healthcare,1121.54,EUR,Successful,Bank Transfer,25-34,Germany,Munich,Metal,0,2.24,1.79,16.82,2023,4,April,Friday,16
TXN008428,USR27947,2023-04-14,16:47:05,Top-up,Food & Dining,1105.88,GBP,Successful,Direct Debit,18-24,United Kingdom,Glasgow,Plus,0,11.06,8.85,5.53,2023,4,April,Friday,16
TXN011355,USR88687,2023-04-14,10:11:19,Purchase,Utilities,455.93,EUR,Successful,Bank Transfer,25-34,France,Bordeaux,Standard,0,6.84,5.47,0.0,2023,4,April,Friday,10
TXN004347,USR89423,2023-04-14,7:15:16,Withdrawal,Shopping,825.11,EUR,Successful,Card,35-44,France,Marseille,Standard,0,12.38,9.9,0.0,2023,4,April,Friday,7
TXN013115,USR50536,2023-04-15,9:00:04,Top-up,Travel,696.42,USD,Successful,Apple Pay,35-44,United States,Los Angeles,Standard,0,10.45,8.36,0.0,2023,4,April,Saturday,9
TXN006195,USR89281,2023-04-15,10:49:07,Purchase,Transfer,52.08,EUR,Successful,Card,18-24,Italy,Florence,Standard,0,0.78,0.62,0.0,2023,4,April,Saturday,10
TXN005547,USR75647,2023-04-15,11:55:35,Transfer,Food & Dining,4622.97,GBP,Successful,Card,25-34,United Kingdom,Leeds,Plus,0,46.23,36.98,23.11,2023,4,April,Saturday,11
TXN011069,USR53340,2023-04-15,16:26:34,Top-up,Food & Dining,1562.77,EUR,Successful,Bank Transfer,35-44,Spain,Seville,Standard,0,23.44,18.75,0.0,2023,4,April,Saturday,16
TXN003431,USR40216,2023-04-15,12:48:29,Purchase,Healthcare,756.31,GBP,Successful,Bank Transfer,25-34,United Kingdom,Birmingham,Premium,0,3.78,3.02,7.56,2023,4,April,Saturday,12
TXN009598,USR72043,2023-04-15,11:39:34,Transfer,Healthcare,2500.03,EUR,Successful,Bank Transfer,18-24,France,Paris,Plus,0,25.0,20.0,12.5,2023,4,April,Saturday,11
TXN002111,USR46369,2023-04-15,17:39:04,Purchase,Healthcare,644.71,EUR,Successful,Card,55+,Germany,Berlin,Standard,0,9.67,7.74,0.0,2023,4,April,Saturday,17
TXN013242,USR90593,2023-04-15,16:21:51,Purchase,Shopping,368.35,USD,Successful,Card,25-34,United States,Chicago,Plus,0,3.68,2.94,1.84,2023,4,April,Saturday,16
TXN013978,USR71462,2023-04-15,4:51:33,Purchase,Food & Dining,628.68,EUR,Successful,Apple Pay,25-34,Germany,Hamburg,Standard,0,9.43,7.54,0.0,2023,4,April,Saturday,4
TXN007823,USR44481,2023-04-15,17:24:48,Refund,Healthcare,371.5,GBP,Successful,Bank Transfer,35-44,United Kingdom,Birmingham,Standard,0,5.57,4.46,0.0,2023,4,April,Saturday,17
TXN002452,USR50425,2023-04-15,17:50:42,Withdrawal,Utilities,624.27,GBP,Successful,Bank Transfer,25-34,United Kingdom,Glasgow,Plus,0,6.24,4.99,3.12,2023,4,April,Saturday,17
TXN014012,USR89076,2023-04-15,17:12:35,Purchase,Other,815.05,GBP,Successful,Bank Transfer,18-24,United Kingdom,Bristol,Premium,0,4.08,3.26,8.15,2023,4,April,Saturday,17
TXN011225,USR92103,2023-04-15,17:26:46,Purchase,Other,646.85,EUR,Successful,Google Pay,18-24,Spain,Seville,Plus,0,6.47,5.18,3.23,2023,4,April,Saturday,17
TXN001118,USR73641,2023-04-15,10:26:51,Transfer,Other,3632.36,GBP,Successful,Card,25-34,United Kingdom,Edinburgh,Standard,0,54.49,43.59,0.0,2023,4,April,Saturday,10
TXN007451,USR28568,2023-04-15,8:44:27,Purchase,Food & Dining,785.27,EUR,Failed,Google Pay,25-34,Germany,Berlin,Standard,0,11.78,9.42,0.0,2023,4,April,Saturday,8
TXN012123,USR18996,2023-04-15,11:50:03,Purchase,Utilities,180.54,EUR,Successful,Card,25-34,France,Lyon,Premium,0,0.9,0.72,1.81,2023,4,April,Saturday,11
TXN005449,USR62939,2023-04-15,0:49:00,Purchase,Travel,610.14,EUR,Successful,Card,45-54,France,Bordeaux,Plus,0,6.1,4.88,3.05,2023,4,April,Saturday,0
TXN003075,USR73471,2023-04-15,18:11:51,Transfer,Travel,1046.23,GBP,Successful,Apple Pay,25-34,United Kingdom,London,Standard,0,15.69,12.55,0.0,2023,4,April,Saturday,18
TXN011628,USR79248,2023-04-15,17:51:28,Purchase,Transfer,173.5,GBP,Successful,Bank Transfer,25-34,United Kingdom,Birmingham,Standard,0,2.6,2.08,0.0,2023,4,April,Saturday,17
TXN007529,USR96155,2023-04-15,17:50:34,Purchase,Other,758.5,EUR,Successful,Card,35-44,Spain,Barcelona,Plus,0,7.58,6.06,3.79,2023,4,April,Saturday,17
TXN010572,USR97385,2023-04-15,22:08:00,Top-up,Entertainment,132.14,EUR,Successful,Card,25-34,France,Marseille,Standard,0,1.98,1.58,0.0,2023,4,April,Saturday,22
TXN004609,USR94587,2023-04-15,19:27:51,Purchase,Food & Dining,609.66,GBP,Successful,Direct Debit,18-24,United Kingdom,Birmingham,Standard,0,9.14,7.31,0.0,2023,4,April,Saturday,19
TXN001314,USR58163,2023-04-15,7:56:38,Purchase,Entertainment,484.8,EUR,Successful,Card,25-34,Italy,Milan,Standard,0,7.27,5.82,0.0,2023,4,April,Saturday,7
TXN014108,USR37627,2023-04-15,17:56:52,Purchase,Utilities,148.12,EUR,Successful,Google Pay,25-34,Netherlands,Rotterdam,Plus,0,1.48,1.18,0.74,2023,4,April,Saturday,17
TXN009957,USR45615,2023-04-15,16:43:11,Purchase,Shopping,517.28,EUR,Failed,Bank Transfer,25-34,Italy,Naples,Standard,0,7.76,6.21,0.0,2023,4,April,Saturday,16
TXN001127,USR28331,2023-04-15,8:51:37,Withdrawal,Shopping,865.25,GBP,Successful,Direct Debit,35-44,United Kingdom,Bristol,Plus,0,8.65,6.92,4.33,2023,4,April,Saturday,8
TXN003011,USR94192,2023-04-15,20:11:21,Transfer,Food & Dining,3845.05,EUR,Successful,Google Pay,18-24,Spain,Madrid,Standard,0,57.68,46.14,0.0,2023,4,April,Saturday,20
TXN008101,USR73048,2023-04-15,8:33:39,Purchase,Healthcare,338.6,GBP,Successful,Google Pay,18-24,United Kingdom,Liverpool,Plus,0,3.39,2.71,1.69,2023,4,April,Saturday,8
TXN009310,USR15706,2023-04-16,10:45:42,Refund,Food & Dining,291.07,GBP,Successful,Bank Transfer,35-44,United Kingdom,London,Standard,0,4.37,3.5,0.0,2023,4,April,Sunday,10
TXN009785,USR20281,2023-04-16,8:03:32,Refund,Travel,684.07,EUR,Successful,Card,55+,Spain,Valencia,Premium,0,3.42,2.74,6.84,2023,4,April,Sunday,8
TXN005284,USR18855,2023-04-16,22:03:38,Withdrawal,Travel,110.53,EUR,Successful,Apple Pay,25-34,Netherlands,Rotterdam,Plus,0,1.11,0.89,0.55,2023,4,April,Sunday,22
TXN005153,USR21013,2023-04-16,10:17:38,Purchase,Utilities,234.34,USD,Successful,Bank Transfer,25-34,United States,Chicago,Plus,0,2.34,1.87,1.17,2023,4,April,Sunday,10
TXN014905,USR69177,2023-04-16,11:48:50,Purchase,Travel,207.68,GBP,Successful,Bank Transfer,18-24,United Kingdom,Edinburgh,Standard,0,3.12,2.5,0.0,2023,4,April,Sunday,11
TXN005824,USR94850,2023-04-16,19:34:43,Purchase,Other,539.51,USD,Successful,Card,45-54,United States,Miami,Standard,0,8.09,6.47,0.0,2023,4,April,Sunday,19
TXN008040,USR20279,2023-04-16,18:19:30,Top-up,Travel,2679.52,EUR,Successful,Bank Transfer,25-34,France,Bordeaux,Premium,0,13.4,10.72,26.8,2023,4,April,Sunday,18
TXN003375,USR66959,2023-04-16,12:18:45,Purchase,Healthcare,722.26,EUR,Successful,Card,25-34,Netherlands,Rotterdam,Standard,0,10.83,8.66,0.0,2023,4,April,Sunday,12
TXN012407,USR71263,2023-04-16,7:06:12,Transfer,Food & Dining,5335.13,EUR,Successful,Apple Pay,45-54,France,Marseille,Plus,0,53.35,42.68,26.68,2023,4,April,Sunday,7
TXN006178,USR26039,2023-04-16,7:13:56,Purchase,Healthcare,666.0,EUR,Successful,Bank Transfer,25-34,Netherlands,Rotterdam,Plus,0,6.66,5.33,3.33,2023,4,April,Sunday,7
TXN001519,USR12279,2023-04-16,6:45:39,Purchase,Entertainment,359.88,EUR,Reversed,Apple Pay,35-44,Italy,Naples,Standard,0,5.4,4.32,0.0,2023,4,April,Sunday,6
TXN010605,USR18246,2023-04-16,20:04:53,Top-up,Food & Dining,593.84,USD,Successful,Bank Transfer,18-24,United States,New York,Plus,0,5.94,4.75,2.97,2023,4,April,Sunday,20
TXN011406,USR36986,2023-04-16,7:15:05,Top-up,Transfer,1463.04,USD,Successful,Bank Transfer,35-44,United States,Los Angeles,Plus,0,14.63,11.7,7.32,2023,4,April,Sunday,7
TXN001288,USR41223,2023-04-16,5:56:04,Purchase,Entertainment,607.59,EUR,Successful,Direct Debit,25-34,France,Lyon,Standard,0,9.11,7.29,0.0,2023,4,April,Sunday,5
TXN005002,USR36760,2023-04-16,5:17:51,Refund,Utilities,407.3,EUR,Successful,Direct Debit,25-34,Germany,Berlin,Standard,0,6.11,4.89,0.0,2023,4,April,Sunday,5
TXN012012,USR44510,2023-04-16,9:57:42,Top-up,Other,188.71,EUR,Successful,Google Pay,25-34,Italy,Florence,Standard,0,2.83,2.26,0.0,2023,4,April,Sunday,9
TXN011421,USR63950,2023-04-16,17:21:24,Top-up,Utilities,2022.92,EUR,Successful,Card,35-44,France,Bordeaux,Plus,0,20.23,16.18,10.11,2023,4,April,Sunday,17
TXN014608,USR89123,2023-04-16,12:27:19,Refund,Shopping,147.37,GBP,Successful,Google Pay,35-44,United Kingdom,Leeds,Standard,0,2.21,1.77,0.0,2023,4,April,Sunday,12
TXN009936,USR75972,2023-04-16,13:11:22,Purchase,Other,188.18,EUR,Successful,Card,35-44,Italy,Rome,Premium,0,0.94,0.75,1.88,2023,4,April,Sunday,13
TXN000233,USR99709,2023-04-17,22:57:48,Transfer,Food & Dining,3459.45,GBP,Successful,Bank Transfer,55+,United Kingdom,Glasgow,Standard,1,51.89,41.51,0.0,2023,4,April,Monday,22
TXN009490,USR97044,2023-04-17,15:30:54,Top-up,Entertainment,1065.15,EUR,Successful,Card,45-54,Spain,Valencia,Premium,0,5.33,4.26,10.65,2023,4,April,Monday,15
TXN006209,USR34431,2023-04-17,8:13:32,Purchase,Healthcare,193.45,EUR,Successful,Apple Pay,35-44,Germany,Frankfurt,Standard,0,2.9,2.32,0.0,2023,4,April,Monday,8
TXN001653,USR98486,2023-04-17,8:54:26,Purchase,Utilities,324.32,EUR,Successful,Bank Transfer,18-24,Italy,Florence,Plus,0,3.24,2.59,1.62,2023,4,April,Monday,8
TXN006086,USR64646,2023-04-17,20:48:47,Purchase,Food & Dining,509.91,EUR,Reversed,Bank Transfer,45-54,Netherlands,Utrecht,Metal,0,1.02,0.82,0.0,2023,4,April,Monday,20
TXN014354,USR66774,2023-04-17,18:36:57,Purchase,Travel,474.78,EUR,Successful,Card,45-54,Netherlands,Amsterdam,Standard,0,7.12,5.7,0.0,2023,4,April,Monday,18
TXN002069,USR68972,2023-04-17,12:12:15,Purchase,Food & Dining,252.81,GBP,Failed,Card,55+,United Kingdom,London,Plus,0,2.53,2.02,0.0,2023,4,April,Monday,12
TXN002260,USR42847,2023-04-17,20:32:42,Top-up,Shopping,918.77,EUR,Successful,Apple Pay,18-24,Spain,Barcelona,Standard,0,13.78,11.02,0.0,2023,4,April,Monday,20
TXN008976,USR63562,2023-04-17,8:37:37,Purchase,Healthcare,379.0,EUR,Successful,Bank Transfer,25-34,Italy,Rome,Standard,0,5.68,4.54,0.0,2023,4,April,Monday,8
TXN008557,USR93498,2023-04-17,21:18:41,Purchase,Food & Dining,92.67,EUR,Successful,Card,35-44,Spain,Madrid,Standard,0,1.39,1.11,0.0,2023,4,April,Monday,21
TXN005397,USR26187,2023-04-17,18:13:01,Purchase,Other,311.26,GBP,Successful,Apple Pay,18-24,United Kingdom,Leeds,Standard,0,4.67,3.74,0.0,2023,4,April,Monday,18
TXN009238,USR75735,2023-04-17,11:41:16,Purchase,Healthcare,273.06,EUR,Successful,Card,18-24,Germany,Berlin,Standard,0,4.1,3.28,0.0,2023,4,April,Monday,11
TXN008117,USR98225,2023-04-17,14:16:41,Refund,Shopping,23.68,EUR,Successful,Apple Pay,35-44,Italy,Naples,Metal,0,0.05,0.04,0.36,2023,4,April,Monday,14
TXN003983,USR38204,2023-04-17,9:29:47,Withdrawal,Food & Dining,201.42,GBP,Successful,Apple Pay,35-44,United Kingdom,Birmingham,Standard,0,3.02,2.42,0.0,2023,4,April,Monday,9
TXN008620,USR12714,2023-04-17,19:13:38,Refund,Food & Dining,59.33,EUR,Successful,Card,25-34,Spain,Seville,Standard,0,0.89,0.71,0.0,2023,4,April,Monday,19
TXN014873,USR57682,2023-04-17,15:17:27,Transfer,Food & Dining,5072.86,GBP,Successful,Bank Transfer,18-24,United Kingdom,Liverpool,Metal,0,10.15,8.12,76.09,2023,4,April,Monday,15
TXN006828,USR40783,2023-04-17,3:13:40,Refund,Food & Dining,486.06,GBP,Successful,Card,35-44,United Kingdom,Leeds,Standard,0,7.29,5.83,0.0,2023,4,April,Monday,3
TXN007375,USR20239,2023-04-17,7:49:48,Purchase,Shopping,549.56,GBP,Successful,Bank Transfer,35-44,United Kingdom,Liverpool,Premium,0,2.75,2.2,5.5,2023,4,April,Monday,7
TXN005635,USR77922,2023-04-17,21:19:20,Purchase,Food & Dining,360.67,GBP,Successful,Card,25-34,United Kingdom,Birmingham,Standard,0,5.41,4.33,0.0,2023,4,April,Monday,21
TXN003261,USR27389,2023-04-17,0:46:37,Purchase,Travel,306.96,GBP,Failed,Apple Pay,55+,United Kingdom,Bristol,Plus,0,3.07,2.46,0.0,2023,4,April,Monday,0
TXN002539,USR37443,2023-04-17,23:37:21,Purchase,Travel,714.77,EUR,Successful,Apple Pay,35-44,Netherlands,Rotterdam,Premium,0,3.57,2.86,7.15,2023,4,April,Monday,23
TXN006402,USR77054,2023-04-18,11:58:04,Purchase,Travel,432.93,GBP,Successful,Bank Transfer,35-44,United Kingdom,Birmingham,Standard,0,6.49,5.19,0.0,2023,4,April,Tuesday,11
TXN002810,USR96563,2023-04-18,6:24:22,Transfer,Shopping,2332.01,EUR,Successful,Card,18-24,Spain,Barcelona,Plus,0,23.32,18.66,11.66,2023,4,April,Tuesday,6
TXN012021,USR83894,2023-04-18,7:27:10,Purchase,Entertainment,371.93,EUR,Successful,Card,25-34,France,Bordeaux,Plus,0,3.72,2.98,1.86,2023,4,April,Tuesday,7
TXN014750,USR86435,2023-04-18,5:24:23,Purchase,Entertainment,198.6,GBP,Successful,Card,18-24,United Kingdom,London,Plus,0,1.99,1.59,0.99,2023,4,April,Tuesday,5
TXN010013,USR73277,2023-04-18,22:23:23,Purchase,Healthcare,187.54,EUR,Successful,Card,18-24,Germany,Unknown,Standard,0,2.81,2.25,0.0,2023,4,April,Tuesday,22
TXN012421,USR77435,2023-04-18,19:58:13,Purchase,Entertainment,348.88,EUR,Failed,Google Pay,55+,France,Paris,Plus,0,3.49,2.79,0.0,2023,4,April,Tuesday,19
TXN002023,USR85076,2023-04-18,2:06:59,Withdrawal,Entertainment,748.77,EUR,Successful,Card,35-44,Germany,Munich,Standard,0,11.23,8.98,0.0,2023,4,April,Tuesday,2
TXN005028,USR80593,2023-04-18,6:58:32,Transfer,Transfer,1911.9,EUR,Successful,Card,18-24,Germany,Munich,Standard,0,28.68,22.94,0.0,2023,4,April,Tuesday,6
TXN004191,USR10157,2023-04-18,22:10:29,Withdrawal,Transfer,257.2,GBP,Successful,Google Pay,45-54,United Kingdom,Birmingham,Metal,0,0.51,0.41,3.86,2023,4,April,Tuesday,22
TXN007534,USR71462,2023-04-18,13:35:33,Top-up,Shopping,608.33,EUR,Successful,Apple Pay,25-34,Germany,Hamburg,Standard,0,9.12,7.3,0.0,2023,4,April,Tuesday,13
TXN006365,USR39500,2023-04-18,23:14:21,Top-up,Entertainment,1863.26,GBP,Successful,Google Pay,35-44,United Kingdom,Leeds,Premium,0,9.32,7.46,18.63,2023,4,April,Tuesday,23
TXN008368,USR73000,2023-04-18,7:17:58,Transfer,Travel,938.33,GBP,Successful,Bank Transfer,18-24,United Kingdom,Bristol,Standard,0,14.07,11.26,0.0,2023,4,April,Tuesday,7
TXN008092,USR23256,2023-04-18,15:15:18,Transfer,Travel,2559.91,GBP,Successful,Card,25-34,United Kingdom,Manchester,Standard,0,38.4,30.72,0.0,2023,4,April,Tuesday,15
TXN002458,USR14569,2023-04-18,16:35:44,Purchase,Other,410.36,EUR,Successful,Google Pay,18-24,Germany,Frankfurt,Plus,0,4.1,3.28,2.05,2023,4,April,Tuesday,16
TXN004464,USR75215,2023-04-18,18:18:09,Top-up,Shopping,2496.69,EUR,Successful,Card,25-34,Italy,Rome,Premium,0,12.48,9.98,24.97,2023,4,April,Tuesday,18
TXN008224,USR14804,2023-04-18,16:32:32,Transfer,Transfer,3038.42,USD,Successful,Apple Pay,35-44,United States,Miami,Premium,0,15.19,12.15,30.38,2023,4,April,Tuesday,16
TXN005351,USR19094,2023-04-18,19:29:56,Purchase,Entertainment,577.25,GBP,Successful,Card,45-54,United Kingdom,Glasgow,Standard,0,8.66,6.93,0.0,2023,4,April,Tuesday,19
TXN005490,USR88583,2023-04-18,6:55:50,Top-up,Travel,237.55,EUR,Successful,Card,45-54,Spain,Barcelona,Metal,0,0.48,0.38,3.56,2023,4,April,Tuesday,6
TXN002829,USR91350,2023-04-18,16:35:59,Transfer,Shopping,88.96,GBP,Successful,Google Pay,25-34,United Kingdom,London,Standard,0,1.33,1.06,0.0,2023,4,April,Tuesday,16
TXN005159,USR53439,2023-04-18,19:35:35,Purchase,Utilities,615.95,GBP,Successful,Apple Pay,25-34,United Kingdom,Birmingham,Standard,0,9.24,7.39,0.0,2023,4,April,Tuesday,19
TXN011314,USR67840,2023-04-18,19:43:13,Top-up,Shopping,1920.7,EUR,Successful,Card,25-34,Germany,Frankfurt,Standard,0,28.81,23.05,0.0,2023,4,April,Tuesday,19
TXN012887,USR61903,2023-04-18,1:40:28,Purchase,Entertainment,172.67,GBP,Successful,Bank Transfer,18-24,United Kingdom,Birmingham,Premium,0,0.86,0.69,1.73,2023,4,April,Tuesday,1
TXN005155,USR24953,2023-04-18,22:39:40,Purchase,Shopping,445.74,GBP,Successful,Bank Transfer,45-54,United Kingdom,London,Standard,0,6.69,5.35,0.0,2023,4,April,Tuesday,22
TXN009906,USR34044,2023-04-18,11:06:52,Transfer,Food & Dining,89.09,GBP,Successful,Card,35-44,United Kingdom,Liverpool,Standard,0,1.34,1.07,0.0,2023,4,April,Tuesday,11
TXN001071,USR44843,2023-04-18,21:47:24,Withdrawal,Shopping,623.54,EUR,Successful,Google Pay,55+,France,Paris,Standard,0,9.35,7.48,0.0,2023,4,April,Tuesday,21
TXN004774,USR42197,2023-04-18,9:34:50,Transfer,Food & Dining,219.11,GBP,Successful,Direct Debit,35-44,United Kingdom,Birmingham,Standard,0,3.29,2.63,0.0,2023,4,April,Tuesday,9
TXN005703,USR77397,2023-04-18,8:59:25,Purchase,Transfer,483.69,EUR,Successful,Card,25-34,France,Lyon,Standard,0,7.26,5.81,0.0,2023,4,April,Tuesday,8
TXN011621,USR35927,2023-04-19,18:05:12,Purchase,Shopping,443.92,EUR,Successful,Bank Transfer,18-24,Spain,Barcelona,Plus,0,4.44,3.55,2.22,2023,4,April,Wednesday,18
TXN006283,USR26134,2023-04-19,20:23:43,Purchase,Travel,491.95,GBP,Failed,Apple Pay,35-44,United Kingdom,Bristol,Plus,0,4.92,3.94,0.0,2023,4,April,Wednesday,20
TXN008107,USR63066,2023-04-19,16:27:25,Top-up,Utilities,2462.41,GBP,Failed,Bank Transfer,35-44,United Kingdom,Glasgow,Premium,0,12.31,9.85,0.0,2023,4,April,Wednesday,16
TXN000309,USR28548,2023-04-19,15:26:55,Purchase,Food & Dining,921.81,GBP,Successful,Google Pay,25-34,United Kingdom,Edinburgh,Plus,0,9.22,7.38,4.61,2023,4,April,Wednesday,15
TXN012935,USR48568,2023-04-19,21:51:45,Purchase,Shopping,284.4,GBP,Successful,Card,25-34,United Kingdom,Manchester,Plus,0,2.84,2.27,1.42,2023,4,April,Wednesday,21
TXN002305,USR10235,2023-04-19,18:04:06,Purchase,Shopping,244.16,EUR,Successful,Card,55+,Spain,Seville,Standard,0,3.66,2.93,0.0,2023,4,April,Wednesday,18
TXN014137,USR26187,2023-04-19,7:13:06,Purchase,Transfer,72.57,GBP,Successful,Card,18-24,United Kingdom,Leeds,Standard,0,1.09,0.87,0.0,2023,4,April,Wednesday,7
TXN004861,USR39559,2023-04-19,5:54:54,Purchase,Travel,667.93,EUR,Successful,Card,25-34,Germany,Berlin,Standard,0,10.02,8.02,0.0,2023,4,April,Wednesday,5
TXN010109,USR99707,2023-04-19,3:44:14,Purchase,Other,295.71,GBP,Successful,Bank Transfer,25-34,United Kingdom,Edinburgh,Plus,0,2.96,2.37,1.48,2023,4,April,Wednesday,3
TXN000022,USR41991,2023-04-19,4:03:53,Purchase,Entertainment,28.28,EUR,Successful,Bank Transfer,35-44,Italy,Rome,Plus,0,0.28,0.22,0.14,2023,4,April,Wednesday,4
TXN008636,USR91219,2023-04-19,6:58:49,Top-up,Shopping,1318.45,EUR,Successful,Card,25-34,Germany,Berlin,Standard,0,19.78,15.82,0.0,2023,4,April,Wednesday,6
TXN011695,USR34878,2023-04-19,19:02:16,Purchase,Shopping,343.2,GBP,Successful,Card,55+,United Kingdom,Edinburgh,Standard,0,5.15,4.12,0.0,2023,4,April,Wednesday,19
TXN005128,USR57380,2023-04-19,0:03:53,Purchase,Transfer,566.1,GBP,Successful,Bank Transfer,35-44,United Kingdom,Bristol,Standard,0,8.49,6.79,0.0,2023,4,April,Wednesday,0
TXN000441,USR66645,2023-04-19,12:35:44,Transfer,Utilities,2355.21,EUR,Successful,Card,18-24,Italy,Rome,Standard,0,35.33,28.26,0.0,2023,4,April,Wednesday,12
TXN008093,USR49132,2023-04-19,7:27:31,Top-up,Shopping,1333.02,USD,Successful,Card,45-54,United States,Chicago,Premium,0,6.67,5.34,13.33,2023,4,April,Wednesday,7
TXN009316,USR99610,2023-04-19,18:09:10,Purchase,Food & Dining,766.12,EUR,Successful,Bank Transfer,25-34,Netherlands,Amsterdam,Standard,0,11.49,9.19,0.0,2023,4,April,Wednesday,18
TXN007037,USR76450,2023-04-19,13:13:11,Purchase,Food & Dining,267.69,EUR,Reversed,Bank Transfer,35-44,Netherlands,Utrecht,Plus,0,2.68,2.14,0.0,2023,4,April,Wednesday,13
